id,province,district,property_type,bedrooms,baths,floor_area,nearby_stations,nearby_station_distance,nearby_supermarkets,nearby_shops,facilities,price,station_name,station_distance,total_facilities
8490549,Samut Prakan,Phra Pradaeng,Townhouse,4.0,3.0,117,0,,6.0,12,"['Car Park', ""Children's Playground"", 'Clubhouse', 'Community Garden', 'CCTV', 'Playground', '24 hours security']",6900000,-,0,7
10965853,Bangkok,Lat Phrao,Condo,2.0,2.0,50,0,,10.0,9,"['Car Park', 'Community Garden', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Lift lobby', '24 hours security', 'Swimming pool']",4400000,-,0,8
11010714,Bangkok,Huai Khwang,Condo,1.0,1.0,30,2,"[['BL18 Huai Khwang MRT', 820], ['BL19 Thailand Cultural Centre MRT', 870]]",20.0,20,"['Car Park', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Lift lobby', '24 hours security', 'Swimming pool']",1900000,Huai Khwang MRT,820,7
10497485,Samut Prakan,Bang Phli,Detached House,3.0,2.0,120,0,,2.0,1,"['Community Garden', 'CCTV', '24 hours security']",3100000,-,0,3
10541003,Nonthaburi,Mueang Nonthaburi,Condo,1.0,1.0,37,0,,6.0,6,"['Covered car park', 'CCTV', 'Fitness corner', 'Launderette', 'Mini-Mart', '24 hours security', 'Swimming pool']",2050000,-,0,7
10611830,Bangkok,Khlong Toei,Condo,1.0,1.0,33,2,"[['E5 Phrom Phong BTS', 650], ['BL23 Queen Sirikit National Convention Centre MRT', 770]]",20.0,20,"['Car Park', 'Clubhouse', 'Community Garden', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",6390000,Phrom Phong BTS,650,7
8453528,Bangkok,Huai Khwang,Condo,1.0,1.0,35,0,,11.0,13,"['Covered car park', 'CCTV', '24 hours security', 'Swimming pool']",3950000,-,0,4
10629166,Nonthaburi,Mueang Nonthaburi,Condo,2.0,1.0,52,2,"[['PP10 Bang Krasor MRT', 410], ['PP09 Yaek Nonthaburi 1 MRT', 790]]",14.0,15,"['Car Park', 'Community Garden', 'CCTV', 'Fitness corner', 'Lift lobby', 'Mini-Mart', '24 hours security', 'Swimming pool']",2000000,Bang Krasor MRT,410,8
10794789,Nonthaburi,Pak Kret,Condo,1.0,1.0,35,0,,8.0,10,"['Covered car park', 'Club', 'Clubhouse', 'CCTV', 'Fitness corner', 'Library', 'Pavillion', '24 hours security', 'Swimming pool']",2600000,-,0,9
11015195,Bangkok,Phra Khanong,Condo,2.0,2.0,53,2,"[['E9 On Nut BTS', 300], ['E10 Bang Chak BTS', 970]]",8.0,14,"['BBQ pits', 'Car Park', 'CCTV', 'Gymnasium room', 'Lift lobby', '24 hours security', 'Swimming pool']",3900000,On Nut BTS,300,7
10536018,Nonthaburi,Bang Kruai,Townhouse,3.0,2.0,95,0,,9.0,9,"['Covered car park', '24 hours security']",2500000,-,0,2
10927996,Bangkok,Suan Luang,Condo,1.0,1.0,26,0,,9.0,5,"['Basketball court', 'Car Park', 'Community Garden', 'CCTV', 'Fitness corner', 'Launderette', 'Mini-Mart', 'Multi-purpose hall', 'Playground', '24 hours security', 'Swimming pool']",1500000,-,0,11
10918297,Bangkok,Bang Sue,Condo,1.0,1.0,22,1,"[['BL09 Bang Pho MRT', 650]]",6.0,4,"['Covered car park', 'Club', 'Clubhouse', 'CCTV', 'Fitness corner', 'Game room', 'Gymnasium room', 'Library', 'Pavillion', 'Playground', 'Sauna', '24 hours security', 'Sky Lounge', 'Swimming pool']",2000000,Bang Pho MRT,650,14
10946373,Bangkok,Khlong Sam Wa,Detached House,3.0,2.0,120,0,,4.0,4,[],2900000,-,0,0
10999275,Samut Prakan,Mueang Samut Prakan,Condo,2.0,1.0,40,1,"[['E14 Bearing BTS', 610]]",8.0,7,"['Car Park', 'Clubhouse', 'Community Garden', 'CCTV', 'Fitness corner', 'Jogging track', 'Lift lobby', 'Sauna', '24 hours security', 'Sky Lounge', 'Swimming pool']",1990000,Bearing BTS,610,11
10846249,Bangkok,Khlong Toei,Condo,1.0,1.0,35,2,"[['E6 Thong Lo BTS', 120], ['E7 Ekkamai BTS', 940]]",18.0,20,"['Car Park', 'Covered car park', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Library', 'Lift lobby', 'Lounge', 'Open car park', 'Sauna', '24 hours security', 'Steam bath', 'Swimming pool']",6600000,Thong Lo BTS,120,13
11030925,Bangkok,Khlong Toei,Condo,1.0,1.0,40,2,"[['E8 Phra Khanong BTS', 550], ['E9 On Nut BTS', 980]]",20.0,17,"['Covered car park', 'CCTV', 'Fitness corner', 'Pool Deck', 'Roof Terrace', 'Sauna', '24 hours security', 'Swimming pool']",5900000,Phra Khanong BTS,550,8
8734102,Bangkok,Khan Na Yao,Detached House,3.0,3.0,180,0,,7.0,11,"['Clubhouse', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",7400000,-,0,5
10919479,Bangkok,Khlong Toei,Condo,1.0,1.0,41,2,"[['E8 Phra Khanong BTS', 550], ['E9 On Nut BTS', 980]]",20.0,17,"['Covered car park', 'CCTV', 'Fitness corner', 'Pool Deck', 'Roof Terrace', 'Sauna', '24 hours security', 'Swimming pool']",4700000,Phra Khanong BTS,550,8
10125350,Bangkok,Khlong San,Condo,1.0,1.0,38,3,"[['G1/S7 Krung Thon Buri BTS', 350], ['G2 Charoen Nakhon BTS', 590], ['S6 Saphan Taksin BTS', 840]]",12.0,20,"['Car Park', 'Covered car park', 'Clubhouse', 'CCTV', 'Fitness corner', 'Sauna', '24 hours security', 'Swimming pool']",3790000,Krung Thon Buri BTS,350,8
10973543,Bangkok,Bangkok Noi,Condo,1.0,1.0,35,1,"[['BL03 Fai Chai MRT', 340]]",10.0,9,"['Covered car park', 'Club', 'Clubhouse', 'CCTV', 'Fitness corner', 'Function room', 'Game room', 'Jacuzzi', 'Mini-Mart', 'Pavillion', 'Playground', 'Sauna', '24 hours security', 'Swimming pool', 'Wading pool']",2690000,Fai Chai MRT,340,15
10477695,Samut Prakan,Bang Phli,Detached House,3.0,5.0,220,0,,12.0,10,"['Car Park', 'Clubhouse', 'Community Garden', 'Community Plaza', 'CCTV', 'Fitness corner', 'Jogging track', 'Mini-Mart', 'Sauna', '24 hours security', 'Steam bath', 'Swimming pool']",9800000,-,0,12
10981542,Nonthaburi,Bang Bua Thong,Townhouse,3.0,2.0,64,0,,3.0,2,"['Covered car park', '24 hours security']",1490000,-,0,2
10606693,Bangkok,Din Daeng,Condo,2.0,1.0,75,3,"[['BL20 Phra Ram 9 MRT', 490], ['A6 Makkasan Airport Link', 600], ['E4 Asok BTS', 820]]",8.0,20,"['BBQ pits', 'Car Park', 'Community Garden', 'CCTV', 'Fitness corner', 'Lift lobby', 'Mini-Mart', 'Putting Green', 'Roof Terrace', '24 hours security', 'Swimming pool']",6200000,Phra Ram 9 MRT,490,11
10977196,Nonthaburi,Mueang Nonthaburi,Condo,2.0,2.0,50,1,"[['PP08 Phra Nang Klao Bridge MRT', 500]]",4.0,2,"['Covered car park', 'CCTV', 'Fitness corner', 'Function room', 'Game room', 'Gymnasium room', 'Library', 'Mini-Mart', 'Pavillion', 'Playground', 'Putting Green', 'Sauna', '24 hours security', 'Sky Lounge', 'Swimming pool', 'Wading pool']",5500000,Phra Nang Klao Bridge MRT,500,16
10918106,Bangkok,Phra Khanong,Condo,1.0,1.0,30,2,"[['E9 On Nut BTS', 190], ['E10 Bang Chak BTS', 880]]",6.0,11,"['Car Park', 'Covered car park', 'CCTV', 'Fitness corner', 'Library', 'Mini-Mart', '24 hours security', 'Swimming pool']",3590000,On Nut BTS,190,8
10876457,Bangkok,Phaya Thai,Condo,1.0,1.0,38,0,,3.0,6,[],3070000,-,0,0
10938220,Samut Prakan,Mueang Samut Prakan,Condo,1.0,1.0,28,1,"[['E15 Samrong BTS', 580]]",15.0,20,"['Covered car park', 'Clubhouse', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",1590000,Samrong BTS,580,6
10803849,Bangkok,Phasi Charoen,Condo,1.0,1.0,41,1,"[['BL35 Phetkasem 48 MRT', 680]]",4.0,9,"['Car Park', ""Children's Playground"", 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",1400000,Phetkasem 48 MRT,680,6
10731556,Samut Prakan,Bang Phli,Townhouse,3.0,2.0,113,0,,0.0,2,"['Community Garden', 'CCTV', '24 hours security']",1900000,-,0,3
10629403,Nonthaburi,Bang Yai,Townhouse,3.0,2.0,105,0,,6.0,3,"['Covered car park', 'Clubhouse', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",1980000,-,0,6
10900098,Bangkok,Chom Thong,Condo,1.0,1.0,31,2,"[['S11 Wutthakat BTS', 280], ['S10 Talat Phlu BTS', 970]]",4.0,2,"['Covered car park', 'Community Garden', 'CCTV', 'Fitness corner', 'Library', 'Sauna', '24 hours security', 'Steam bath', 'Swimming pool']",2050000,Wutthakat BTS,280,9
10797741,Bangkok,Khlong Sam Wa,Townhouse,3.0,2.0,120,0,,2.0,3,"['Covered car park', 'Playground', '24 hours security']",1950000,-,0,3
11014083,Bangkok,Chom Thong,Townhouse,2.0,2.0,100,0,,5.0,5,[],2490000,-,0,0
11033419,Bangkok,Min Buri,Detached House,4.0,3.0,180,0,,6.0,10,[],8500000,-,0,0
10204839,Bangkok,Bang Na,Condo,1.0,1.0,38,0,,5.0,6,[],1590000,-,0,0
9950784,Bangkok,Khan Na Yao,Townhouse,3.0,3.0,136,0,,3.0,4,"['Covered car park', '24 hours security', 'Swimming pool']",3190000,-,0,3
10654699,Bangkok,Khlong Toei,Condo,1.0,1.0,33,2,"[['E5 Phrom Phong BTS', 650], ['BL23 Queen Sirikit National Convention Centre MRT', 770]]",20.0,20,"['Car Park', 'Clubhouse', 'Community Garden', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",5900000,Phrom Phong BTS,650,7
10972902,Bangkok,Bueng Kum,Townhouse,4.0,3.0,86,0,,8.0,2,[],4200000,-,0,0
11019822,Bangkok,Khlong Toei,Condo,1.0,1.0,50,2,"[['E6 Thong Lo BTS', 400], ['E7 Ekkamai BTS', 530]]",14.0,20,"['Car Park', 'CCTV', 'Gymnasium room', 'Lift lobby', '24 hours security']",4500000,Thong Lo BTS,400,5
10976865,Nonthaburi,Mueang Nonthaburi,Detached House,3.0,3.0,175,0,,0.0,1,"['Car Park', 'Community Garden', 'CCTV', 'Fitness corner', 'Jacuzzi', 'Playground', '24 hours security', 'Swimming pool']",7000000,-,0,8
10980805,Nonthaburi,Bang Bua Thong,Detached House,3.0,3.0,160,0,,3.0,5,"['Cafes', 'Clubhouse', 'Community Garden', 'Fitness corner', '24 hours security', 'Swimming pool']",3290000,-,0,6
10798501,Bangkok,Phra Khanong,Condo,1.0,1.0,29,0,,7.0,6,"['Community Garden', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",1550000,-,0,5
10892613,Bangkok,Khlong Toei,Condo,2.0,2.0,93,2,"[['E5 Phrom Phong BTS', 570], ['E6 Thong Lo BTS', 980]]",20.0,20,"['BBQ pits', 'Car Park', 'Community Garden', 'CCTV', 'Fitness corner', 'Lift lobby', '24 hours security', 'Swimming pool']",8500000,Phrom Phong BTS,570,8
10531708,Bangkok,Don Mueang,Detached House,2.0,2.0,80,0,,2.0,1,[],1700000,-,0,0
10836912,Bangkok,Bang Kapi,Townhouse,4.0,3.0,140,0,,1.0,1,[],3750000,-,0,0
11032036,Bangkok,Lat Phrao,Condo,1.0,1.0,23,0,,11.0,7,"['Cafes', 'Car Park', 'Community Garden', 'CCTV', 'Fitness corner', 'Library', 'Mini-Mart', 'Sauna', '24 hours security', 'Swimming pool']",1950000,-,0,10
10933887,Bangkok,Chatuchak,Condo,1.0,1.0,29,1,"[['BL15 Lat Phrao MRT', 800]]",6.0,3,"['Car Park', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",2250000,Lat Phrao MRT,800,5
11008968,Nonthaburi,Bang Yai,Detached House,3.0,2.0,175,0,,4.0,5,"['Covered car park', 'Clubhouse', 'Playground', '24 hours security', 'Swimming pool']",4650000,-,0,5
7531973,Nonthaburi,Bang Yai,Condo,1.0,1.0,26,2,"[['PP03 Sam Yaek Bang Yai MRT', 670], ['PP02 Talad Bang Yai MRT', 670]]",20.0,20,"['Covered car park', 'CCTV', 'Fitness corner', 'Open car park', 'Pool Deck', 'Sauna', '24 hours security', 'Spa pool', 'Steam bath', 'Swimming pool', 'Wading pool']",2200000,Sam Yaek Bang Yai MRT,670,11
10381969,Bangkok,Lat Krabang,Condo,2.0,2.0,47,0,,10.0,12,"['Car Park', 'CCTV', 'Fitness corner', 'Lift lobby', 'Multi-purpose hall', 'Playground', '24 hours security', 'Swimming pool']",3990000,-,0,8
10664600,Nonthaburi,Mueang Nonthaburi,Condo,1.0,1.0,23,2,"[['PP10 Bang Krasor MRT', 260], ['PP09 Yaek Nonthaburi 1 MRT', 980]]",16.0,11,"['Covered car park', 'Clubhouse', 'CCTV', 'Fitness corner', 'Launderette', 'Playground', '24 hours security', 'Swimming pool']",1240000,Bang Krasor MRT,260,8
10848062,Nonthaburi,Bang Bua Thong,Condo,1.0,1.0,29,2,"[['PP02 Talad Bang Yai MRT', 300], ['PP01 Khlong Bang Phai MRT', 900]]",20.0,20,"['Car Park', 'Community Garden', 'CCTV', 'Lift lobby', '24 hours security']",1250000,Talad Bang Yai MRT,300,5
10336305,Bangkok,Prawet,Condo,2.0,1.0,58,0,,5.0,6,"[""Children's Playground"", 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",1400000,-,0,5
10808210,Bangkok,Suan Luang,Condo,2.0,2.0,65,1,"[['A4 Hua Mak Airport Link', 680]]",5.0,3,"['Covered car park', 'CCTV', 'Fitness corner', 'Playground', '24 hours security', 'Swimming pool']",3300000,Hua Mak,680,6
10972012,Samut Prakan,Mueang Samut Prakan,Townhouse,3.0,3.0,154,0,,13.0,6,['24 hours security'],3800000,-,0,1
10950238,Nonthaburi,Pak Kret,Detached House,3.0,3.0,163,0,,7.0,2,[],5290000,-,0,0
10566106,Bangkok,Bang Khen,Condo,1.0,1.0,22,0,,7.0,7,"['Car Park', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Lift lobby', 'Mini-Mart', 'Playground', '24 hours security', 'Swimming pool']",1300000,-,0,9
11032518,Bangkok,Wang Thonglang,Condo,1.0,1.0,27,0,,20.0,17,"['Covered car park', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",1490000,-,0,5
10879546,Bangkok,Don Mueang,Townhouse,2.0,2.0,100,0,,5.0,4,[],1785000,-,0,0
10683613,Bangkok,Khlong Sam Wa,Townhouse,2.0,2.0,64,0,,2.0,3,"['Launderette', 'Mini-Mart', 'Playground']",1750000,-,0,3
8457180,Nonthaburi,Bang Bua Thong,Detached House,3.0,2.0,128,0,,7.0,7,"['Covered car park', '24 hours security']",4590000,-,0,2
10807845,Bangkok,Khan Na Yao,Condo,1.0,1.0,33,0,,10.0,20,"['Covered car park', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",2400000,-,0,5
10734270,Bangkok,Sai Mai,Detached House,4.0,3.0,244,0,,4.0,3,"['Clubhouse', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",5990000,-,0,5
10730580,Bangkok,Khlong Sam Wa,Detached House,3.0,3.0,168,0,,5.0,6,"['Basketball court', 'Community Garden', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",4600000,-,0,6
11026649,Bangkok,Chom Thong,Condo,1.0,1.0,26,1,"[['S11 Wutthakat BTS', 500]]",2.0,1,"['Covered car park', 'Club', 'CCTV', 'Fitness corner', 'Mini golf range', 'Mini-Mart', 'Pavillion', 'Sauna', '24 hours security', 'Sky Lounge', 'Swimming pool']",1700000,Wutthakat BTS,500,11
10145733,Bangkok,Bang Rak,Condo,1.0,1.0,39,3,"[['BL27 Sam Yan MRT', 460], ['S2 Sala Daeng BTS', 510], ['S3 Chong Nonsi BTS', 530]]",20.0,20,[],3900000,Sam Yan MRT,460,0
10984740,Bangkok,Din Daeng,Condo,1.0,1.0,51,2,"[['BL16 Ratchadaphisek MRT', 190], ['BL15 Lat Phrao MRT', 670]]",9.0,7,"['Covered car park', 'Club', 'Clubhouse', 'CCTV', 'Fitness corner', 'Pavillion', '24 hours security', 'Swimming pool']",3000000,Ratchadaphisek MRT,190,8
10936533,Bangkok,Huai Khwang,Condo,1.0,1.0,30,1,"[['BL17 Sutthisan MRT', 960]]",5.0,8,"['Community Garden', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",2390000,Sutthisan MRT,960,5
11017042,Bangkok,Huai Khwang,Condo,1.0,1.0,38,0,,6.0,11,"['Cafes', 'Car Park', 'Community Garden', 'CCTV', 'Eateries', 'Fitness corner', 'Jogging track', 'Library', 'Meeting room', 'Mini-Mart', 'Pantry', 'Roof Terrace', '24 hours security', 'Sky Lounge', 'Swimming pool']",4500000,-,0,15
11028087,Bangkok,Huai Khwang,Condo,1.0,1.0,38,0,,4.0,6,"['BBQ pits', 'Car Park', 'Club', 'Clubhouse', 'CCTV', 'Fitness corner', 'Function room', 'Gymnasium room', 'Library', 'Lift lobby', 'Mini-Mart', 'Open car park', '24 hours security', 'Sky Lounge', 'Swimming pool', 'Wading pool']",3500000,-,0,16
10754080,Bangkok,Sai Mai,Detached House,4.0,4.0,200,0,,0.0,1,"['Clubhouse', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",6290000,-,0,5
11034276,Nonthaburi,Bang Bua Thong,Detached House,3.0,2.0,200,0,,2.0,3,[],3500000,-,0,0
10995197,Samut Prakan,Mueang Samut Prakan,Condo,1.0,1.0,29,1,"[['E15 Samrong BTS', 800]]",13.0,20,"['Covered car park', 'CCTV', 'Fitness corner', '24 hours security', 'Spa pool', 'Swimming pool']",1990000,Samrong BTS,800,6
11017345,Samut Prakan,Phra Samut Jadee,Townhouse,3.0,2.0,66,0,,0.0,1,[],1350000,-,0,0
10931512,Nonthaburi,Pak Kret,Condo,1.0,1.0,34,0,,3.0,10,"['Car Park', 'Community Garden', 'CCTV', 'Gymnasium room', 'Lift lobby', 'Mini-Mart', '24 hours security', 'Swimming pool']",1590000,-,0,8
10981227,Bangkok,Chom Thong,Condo,1.0,1.0,30,0,,8.0,6,"['Car Park', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Library', 'Lift lobby', '24 hours security', 'Swimming pool']",1399999,-,0,8
10889763,Bangkok,Huai Khwang,Condo,1.0,1.0,44,0,,9.0,12,"['BBQ pits', 'Car Park', ""Children's Playground"", 'Community Garden', 'Community Plaza', 'CCTV', 'Fitness corner', 'Function room', 'Library', 'Lift lobby', 'Meeting room', 'Mini-Mart', 'Playground', 'Sauna', '24 hours security', 'Steam bath']",4200000,-,0,16
10969528,Bangkok,Yan Nawa,Condo,1.0,1.0,28,0,,5.0,6,"['Car Park', 'Covered car park', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Lift lobby', '24 hours security', 'Swimming pool']",1700000,-,0,8
10892966,Bangkok,Ratchathewi,Condo,2.0,1.0,50,3,"[['A7 Ratchaprarop Airport Link', 80], ['A8 Phaya Thai Airport Link', 850], ['N2 Phaya Thai BTS', 970]]",17.0,20,"['Covered car park', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool', 'Wading pool']",6500000,Ratchaprarop,80,6
10392243,Nonthaburi,Mueang Nonthaburi,Condo,1.0,1.0,29,1,"[['PP09 Yaek Nonthaburi 1 MRT', 440]]",7.0,13,"['CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",1290000,Yaek Nonthaburi 1 MRT,440,4
10811307,Bangkok,Din Daeng,Condo,1.0,1.0,34,1,"[['BL17 Sutthisan MRT', 430]]",12.0,14,"['Car Park', 'Community Garden', 'CCTV', 'Fitness corner', 'Meeting room', '24 hours security', 'Swimming pool']",4000000,Sutthisan MRT,430,7
11022919,Bangkok,Bang Sue,Condo,1.0,1.0,28,2,"[['PP15 Bang Son MRT', 150], ['RW02 SRT Bang Son', 390]]",6.0,5,"['Covered car park', 'CCTV', 'Fitness corner', 'Mini-Mart', 'Pavillion', '24 hours security', 'Swimming pool']",1550000,Bang Son MRT,150,7
10959271,Bangkok,Khlong Toei,Condo,2.0,1.0,60,1,"[['E9 On Nut BTS', 810]]",5.0,3,"['CCTV', 'Fitness corner', 'Jacuzzi', 'Library', 'Meeting room', '24 hours security', 'Swimming pool', 'Wading pool']",5600000,On Nut BTS,810,8
10113574,Bangkok,Bang Khun Thian,Detached House,3.0,3.0,203,0,,1.0,2,"['Covered car park', 'Playground', '24 hours security', 'Swimming pool']",5500000,-,0,4
10792158,Bangkok,Lat Krabang,Condo,1.0,1.0,29,0,,10.0,12,"['Car Park', ""Children's Playground"", 'CCTV', 'Fitness corner', 'Lift lobby', 'Playground', '24 hours security', 'Swimming pool']",2400000,-,0,8
10971540,Bangkok,Bang Kapi,Townhouse,3.0,2.0,200,0,,9.0,17,['Covered car park'],4990000,-,0,1
10811358,Bangkok,Huai Khwang,Condo,2.0,1.0,58,0,,12.0,8,"['Fitness corner', 'Mini-Mart', '24 hours security', 'Swimming pool']",1600000,-,0,4
10561718,Bangkok,Din Daeng,Condo,1.0,1.0,34,2,"[['BL17 Sutthisan MRT', 410], ['BL18 Huai Khwang MRT', 910]]",14.0,15,"['Covered car park', 'CCTV', 'Fitness corner', 'Library', 'Lounge', '24 hours security']",4500000,Sutthisan MRT,410,6
10844494,Bangkok,Huai Khwang,Condo,1.0,1.0,31,0,,9.0,4,"['Fitness corner', 'Mini-Mart', 'Sauna', '24 hours security', 'Swimming pool']",1869000,-,0,5
10555736,Nonthaburi,Mueang Nonthaburi,Condo,2.0,1.0,27,0,,2.0,2,"['Covered car park', 'CCTV', 'Lounge', 'Pavillion', '24 hours security', 'Swimming pool', 'Wading pool']",1860000,-,0,7
10983242,Bangkok,Huai Khwang,Condo,1.0,1.0,30,1,"[['BL18 Huai Khwang MRT', 250]]",20.0,20,"['Covered car park', 'Club', 'Clubhouse', 'CCTV', 'Fitness corner', 'Function room', 'Library', 'Pavillion', '24 hours security']",4190000,Huai Khwang MRT,250,9
10849853,Nonthaburi,Bang Yai,Townhouse,3.0,2.0,95,0,,3.0,8,"['Community Garden', 'CCTV', '24 hours security']",2380000,-,0,3
11029517,Bangkok,Bang Khun Thian,Condo,1.0,1.0,29,0,,6.0,20,"['Covered car park', 'Club', 'CCTV', 'Fitness corner', 'Pavillion', '24 hours security', 'Swimming pool']",1550000,-,0,7
10161131,Samut Prakan,Mueang Samut Prakan,Detached House,3.0,3.0,220,0,,5.0,7,"['Clubhouse', 'Community Garden', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",5300000,-,0,6
10335993,Nonthaburi,Mueang Nonthaburi,Townhouse,3.0,2.0,115,1,"[['PP11 Nonthaburi Civic Center MRT', 290]]",6.0,12,[],2400000,Nonthaburi Civic Center MRT,290,0
10967814,Nonthaburi,Bang Yai,Townhouse,3.0,2.0,90,0,,5.0,8,"['Community Garden', 'CCTV', '24 hours security']",2390000,-,0,3
10823442,Bangkok,Bang Na,Condo,2.0,1.0,39,0,,12.0,18,"['Covered car park', 'Club', 'Clubhouse', 'CCTV', 'Fitness corner', 'Game room', 'Mini-Mart', 'Multi-purpose hall', 'Pavillion', 'Playground', '24 hours security', 'Swimming pool']",2800000,-,0,12
10754245,Samut Prakan,Bang Phli,Detached House,4.0,2.0,120,0,,3.0,7,"['Car Park', 'Covered car park', 'Club', 'Clubhouse', 'Community Garden', 'CCTV', 'Main entrance', 'Mini-Mart', 'Multi-Storey Car Park', 'Open car park', 'Playground', '24 hours security', 'Swimming pool', 'Utilities Center']",3799000,-,0,14
10936393,Bangkok,Nong Chok,Detached House,3.0,3.0,224,0,,4.0,1,[],2800000,-,0,0
10776683,Nonthaburi,Pak Kret,Townhouse,2.0,2.0,80,0,,8.0,5,[],2500000,-,0,0
11019435,Bangkok,Saphan Sung,Townhouse,3.0,4.0,205,0,,0.0,2,"['Covered car park', 'Clubhouse', '24 hours security']",4250000,-,0,3
9737452,Nonthaburi,Bang Yai,Townhouse,3.0,2.0,120,0,,11.0,8,"['Car Park', 'CCTV', '24 hours security']",3250000,-,0,3
10932008,Bangkok,Chatuchak,Condo,1.0,1.0,37,3,"[['N9 Ha Yaek Lat Phrao BTS', 510], ['N10 Phahon Yothin 24 BTS', 550], ['BL14 Phahon Yothin MRT', 850]]",11.0,20,"['CCTV', 'Gymnasium room', 'Lounge', '24 hours security', 'Swimming pool']",3800000,Ha Yaek Lat Phrao BTS,510,5
10967494,Nonthaburi,Bang Bua Thong,Townhouse,3.0,2.0,92,0,,5.0,3,[],2400000,-,0,0
10892931,Bangkok,Watthana,Condo,1.0,1.0,30,1,"[['E9 On Nut BTS', 680]]",10.0,17,"['BBQ pits', 'Car Park', 'Community Garden', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Lift lobby', 'Mini-Mart', 'Playground', '24 hours security', 'Swimming pool']",3400000,On Nut BTS,680,11
11012904,Samut Prakan,Mueang Samut Prakan,Condo,1.0,1.0,30,1,"[['E14 Bearing BTS', 430]]",7.0,20,"['CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",1990000,Bearing BTS,430,4
10991986,Bangkok,Huai Khwang,Condo,1.0,1.0,30,0,,13.0,4,"['Car Park', 'CCTV', 'Fitness corner', 'Gymnasium room', 'Lift lobby', '24 hours security', 'Steam bath', 'Swimming pool']",1450000,-,0,8
11021016,Nonthaburi,Pak Kret,Detached House,3.0,3.0,230,0,,4.0,4,"['Clubhouse', 'Community Garden', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",5800000,-,0,6
10660149,Bangkok,Chatuchak,Condo,1.0,1.0,36,1,"[['BL15 Lat Phrao MRT', 800]]",6.0,3,"['Car Park', 'CCTV', 'Fitness corner', '24 hours security', 'Swimming pool']",3200000,Lat Phrao MRT,800,5
9750273,Bangkok,Bang Kapi,Townhouse,3.0,4.0,160,0,,7.0,8,"['Community Garden', '24 hours security']",3990000,-,0,2
11024942,Bangkok,Phra Khanong,Condo,1.0,1.0,22,2,"[['E9 On Nut BTS', 190], ['E10 Bang Chak BTS', 880]]",6.0,11,"['Car Park', 'Covered car park', 'CCTV', 'Fitness corner', 'Library', 'Mini-Mart', '24 hours security', 'Swimming pool']",2800000,On Nut BTS,190,8
